trial_nr	onset	event_type	phase	response	nr_frames	occluder_exit	onset_abs	duration
31	283.85096191667253	iti	4		428		286.6271121666796	3.5665334166551474
32	287.4174953333277	fixation	0		60		290.1936455833347	0.5034811666700989
32	287.9209764999978	interactor	1		150		290.6971267500048	1.2467061666684458
32	289.1676826666662	occluder	2		89		291.9438329166733	0.7419064166606404
32	289.90958908332686	ball_movement	3		361	0.738648166676	292.6857393333339	3.00780895834032
32	292.9173980416672	iti	4		169		295.69354829167423	1.408539791664225
33	294.3259378333314	fixation	0		60		297.10208808333846	0.5001330000086455
33	294.82607083334005	interactor	1		150		297.6022210833471	1.2499520833225688
33	296.0760229166626	occluder	2		90		298.8521731666697	0.7531852916727075
33	296.82920820833533	ball_movement	3		359	0.76674924999	299.6053584583424	2.988578125005006
33	299.81778633334034	iti	4		224		302.5939365833474	1.866257499990752
34	301.6840438333311	fixation	0		59		304.46019408333814	0.4887785416794941
34	302.1728223750106	interactor	1		150		304.94897262501763	1.2501949583238456
34	303.4230173333344	occluder	2		90		306.1991675833415	0.7526794166769832
34	304.1756967500114	ball_movement	3		361	0.708336249998	306.95184700001846	3.0082769166619983
34	307.1839736666734	iti	4		138		309.96012391668046	1.149616041657282
35	308.3335897083307	fixation	0		61		311.10973995833774	0.5121542083361419
35	308.84574391666683	interactor	1		150		311.6218941666739	1.2466582500055665
35	310.0924021666724	occluder	2		89		312.86855241667945	0.7415565833362052
35	310.8339587500086	ball_movement	3		361	0.755251333336	313.61010900001565	3.008362708322238
35	313.84232145833084	iti	4		317		316.6184717083379	2.641391500001191
36	316.48371295833203	fixation	0		60		319.2598632083391	0.49722891667624936
36	316.9809418750083	interactor	1		150		319.75709212501533	1.2497282499971334
36	318.2306701250054	occluder	2		90		321.00682037501247	0.7567228333209641
36	318.9873929583264	ball_movement	3		360	0.760120458333	321.76354320833343	2.993680083338404
36	321.9810730416648	iti	4		469		324.75722329167183	3.914586208338733
36	325.8956592500035	task_prompt	5		300		328.67180950001057	4.999994916666765
36	330.8956541666703	post_prompt_iti	6		120		333.67180441667733	1.0002980833378388
37	331.8959522500081	fixation	0		60		334.67210250001517	0.4961594999913359
37	332.39211174999946	interactor	1		150		335.1682620000065	1.250247166666668
37	333.6423589166661	occluder	2		90		336.4185091666732	0.7501903750089696
37	334.3925492916751	ball_movement	3		360	0.760356458341	337.16869954168214	2.9995114999910584
37	337.39206079166615	iti	4		484		340.1682110416732	4.033281750002061
38	341.4253425416682	fixation	0		61		344.20149279167526	0.5082590416714083
38	341.9336015833396	interactor	1		150		344.7097518333467	1.2502317916660104
38	343.18383337500563	occluder	2		90		345.9599836250127	0.749883291660808
38	343.93371666666644	ball_movement	3		360	0.758296083339	346.7098669166735	3.003363249998074
38	346.9370799166645	iti	4		385		349.71323016667156	3.2085085833386984
39	350.1455885000032	fixation	0		59		352.92173875001026	0.48799700000381563
